	Sentence	Unsupervised Metric	Classification
30	He was remanded in custody for a week .	0.4893055227550334	True
31	I beg your pardon , it does look like a Beech bowl does n't it ?	0.5605274530734035	True
32	The French boy pursed his lips suddenly in an expression of disgust .	0.571459890983456	True
33	From there the single line emerged onto the road , and along one side of it the train to West Cork would puff and blow at a brisk but not incautious pace , its smoke staining the leaves of the roadside trees , the guard ringing his bell almost without stop until they were approaching Carrigrohane and could reasonably expect to be out of range of busy pedestrians , excited children , and messenger boys on bicycles plaguing the engine-driver by trying to outspeed him .	0.4979116498400099	True
34	Research Grant ( Project )	0.8046351525065745	False
35	Research Grant ( Project )	0.46934539675718234	True
36	‘ You 're a darling , Pogo , ’ Madeleine said , throwing her arms round his neck and kissing his cheek .	0.7055670774900253	False
37	Research Grant ( Personal )	0.7607772286708335	False
38	"In the western Amazonian town of Xapuri , Acre province , a cattle rancher , Darly Alves da Silva , 56 , and his son Darci Alves Pereire , 23 , were sentenced to 19 years ' imprisonment on Dec. 15 for the premeditated murder of Francisco "" Chico "" Mendes Filho , the internationally acclaimed environmentalist and leader of the seringueiros rubber-tappers ' union , who was murdered on Dec. 22 , 1988 [ see p. 36459 ] ."	0.4699438128942628	True
39	That did n't ring their bells either .	0.5054920228831561	True
40	His ‘ friend ’ German chancellor Helmut Kohl led the unexpected push at the Edinburgh Summit to make Britain and Denmark ratify the Maastricht Treaty by July .	0.6106990669465592	False
41	’ Thank goodness I 've got through to you at last .	0.5854345809619262	True
42	When the press were allowed to interview the star-spangled jailbird , Mitchum said , ‘ Yes , boys , I was smoking a marijuana cigarette when they came in . ’	0.4469617179034775	True
43	I beg your pardon ?	0.452374714801945	True
44	I it 's oh it 's a nice noise , I beg your pardon .	0.5202719114267494	True
45	""" Well , I 'm not quite sure that she might n't burst into tears , or perhaps suddenly take all her clothes off "" This had actually once happened to Richard at Nestor and Sage , the investment counsellors where he worked ."	0.5317321756600731	True
46	Becky burst into tears .	0.4064465293463298	True
47	A FURNITURE recycling scheme celebrating its first anniversary has established itself as a lifeline for a town 's needy families .	0.6016536301537672	False
48	she rang it and this bell started going	0.5707612296473584	True
49	It is calling for a public education campaign to bridge the gap and help people prepare for caring in advance .	0.5743397748232911	True
50	He shuffled his feet and pursed his lips , trying to conceal his embarrassment and surprise at this dangerous , clever English clerk .	0.6858623567719294	False
51	Or the Christmas Tree which we light with candles and bedeck with gifts to announce the rebirth of the sun .	0.6512286077897004	False
52	Mandeville bit his lip .	0.38089352098078333	True
53	Research Grant ( Project )	0.8046351525065745	False
54	At the time of my infarct I was three stone overweight , smoked 60 cigarettes a day , hated health food ; my idea of a perfect dinner was a plateful of greasy cholesterol .	0.5795094694343638	True
55	She tried to follow and almost fell down the stairs , gritting her teeth to prevent herself passing out .	0.6012183581786528	False
56	’ You light the candle . ’	0.5473164667139749	True
57	‘ No , thank goodness .	0.3906866869079784	True
58	Billy kissed me on the cheek an' I got all silly an' decided 'e was too forward , ’ she said , not divulging to Annie what happened later , when they were walking home and Billy tried to make love to her .	0.6254874973446857	False
59	That temptation should be resisted .	0.491590428100195	True
60	‘ I beg your pardon , Miss Marlowe .	0.4767540641640139	True
61	Meredith bit her lip .	0.38145996291978657	True
62	‘ Oh , I beg your pardon , Rose .	0.4739349220387429	True
63	To ask the Secretary of State for the Home Department whether he will make a statement on the guidelines for the period of imprisonment to be served before prisoners sentenced to life imprisonment will be released on licence .	0.5401366842602585	True
64	I beg your pardon ?	0.4047379510305441	True
65	She bit on her bottom lip as he moved into her roughly , his breath coming faster and changing to a pant .	0.5714505893937171	True
66	If it was someone else they 're hardly likely to ring the door bell with Jim standing beside the front door , are they ?	0.6428761162347169	False
67	No , no deaths thank goodness .	0.3831827538835734	True
68	ORGANISERS of a service aimed at reuniting lost pets with their owners have just celebrated the group 's first anniversary .	0.6639118676468754	False
69	"Indeed , in 1979 Pat Rogers of the University of Bristol relates the passing of the earlier crisis in English studies to the rise of the new pluralism : "" There is , thank goodness , no great crisis of confidence in English Studies …"	0.5385522128978805	True
70	In a few days time the nation will again pay lip service to the thousands killed in action during the Second World War , while preparing to celebrate the 50th anniversary of the Battle of the Atlantic with a spectacular visit from a NATO fleet in May .	0.5598307429470347	True
71	Intermediate Members may normally enrol on the Professional Diploma Course but may be required to undertake , in the early part of the course , a schedule of bridging studies designed to fill any gaps in their profile of achievement .	0.5857446900734758	True
72	4 : Research Grant	0.7185077104832361	False
73	She stopped and bit her lip anxiously .	0.4209082133752557	True
74	So he 'd ring the bells in other churches as well ?	0.5720878432016212	True
75	Research Grant ( Project )	0.8046351525065745	False
76	Peter Turton , 28 , was further remanded in custody by Bootle magistrates today charged with murdering his mother in Crosby .	0.4753629386373575	True
77	Christina flung her arms around him and kissed him on the cheek .	0.6734288622247051	False
78	He gave her food to eat , and watched her , while he quietly smoked a cigarette .	0.5431230327912699	True
79	On the Monday and the Tuesday he came to the front of the house and rang the hall door bell .	0.6730507880237963	False
80	We speak of the ‘ sacrifices ’ we make for one another — that notion rings many bells .	0.5766419142904757	True
81	Backing has also come from the Strathfoyle Community Association , which has just celebrated its 20th anniversary .	0.6721998384510107	False
82	Lightly shrug both shoulders , bringing them up to your ears , then dropping them down .	0.6349991894426966	False
83	One morning a letter arrived from my literary agent , Michael Sissons , enclosing a handwritten manuscript of some 100,000 words written by a prisoner named David Cooper who , ten years earlier , had been sentenced to life imprisonment for his part in the Luton murder .	0.47539488968464455	True
84	Lord Henry Wotton lay back in his chair and smoked his cigarette .	0.4960749170976522	True
85	And when she tried to interest him in niente acqua , he laughed as he limped round his shelves serving several customers at once and , shrugging his high shoulders , said , ‘ Non c'è pioggia , non c'è acqua . ’	0.49154640665656013	True
86	Research Grant ( Project )	0.8046351525065745	False
87	Merry pursed her lips in a silent whistle .	0.6450890981741969	False
88	Members of Congress and administration officials ought , in theory , to be wringing their hands this week ; most are shrugging their shoulders .	0.6002813264658563	False
89	‘ Thanks , ’ he grinned , then leant over and kissed her on the cheek .	0.6652669964456209	False
90	Rogers leaned forward and licked his lips .	0.6791314789084594	False
91	4 : Research Grant	0.7185077104832361	False
92	Now the seeds had been sown .	0.3743823720763213	True
93	I says I beg your pardon ?	0.490325358401053	True
94	Yes , wind them round and this should , should generate a charge which rang bells and sounded bells and then er you lift up a telephone and plug in a jack and , and take a message in that way .	0.6227936938368089	False
95	‘ When we reached our houses , Lily kissed my cheek and ran in .	0.6445001806045556	False
96	Having done a railway trip together to the West Somerset Railway to celebrate our Silver Wedding anniversary , at a time when we could n't have a party , my wife and I recently held a belated one at the Gwili Railway , ably assisted by family , friends and some members of the BCRS committee .	0.5613009857670784	True
97	I shrugged my shoulders and then the hospital came on the line .	0.5206080455945984	True
98	Everybody was smoking the way they did when cigarettes were glamorous .	0.34153158418771823	True
99	He was remanded in custody in Nottingham .	0.43910714873601703	True
100	An army camp that was set up to support the Normandy landings and has become the lynchpin of the British Army is celebrating its fiftieth anniversary .	0.5509010167109482	True
101	She recently celebrated her first anniversary as Cleveland 's only agony aunt for pets .	0.6811038227568457	False
102	rings a bell	0.48146077468532655	True
103	‘ All right , ’ Finlayson said easily , licking the drops off his upper lip .	0.6627146409460216	False
104	Lee shrugged his shoulders .	0.34214043575301367	True
105	A senior British source said yesterday : ‘ If the Irish find they can not ratify the Maastricht treaty there is n't going to be a treaty . ’	0.5636765757830573	True
106	He kissed her cheek .	0.5011604557463302	True
107	Lamb and Canning were both remanded in custody for one week .	0.3442999019561483	True
108	At last he was freed , and gritting his teeth , Jack took the small forearm firmly in his hands and lifted it quickly off the last spike .	0.6176614689321073	False
109	On June 30 , 1989 , former British Army corporal Dennis Beahan was sentenced to life imprisonment for his part in an abortive attempt to free five Zimbabwean saboteurs ( including the above three ) from prison in June 1988 .	0.5077282155393762	True
110	Sitting between the driver and the sergeant , she gritted her teeth as her bones were pounded by every pothole in Port-au-Prince .	0.6183452338661335	False
111	He shrugged the shirt from his broad shoulders and threw it casually on to a chair .	0.5004133404666521	True
112	‘ I do , ’ Rory said , biting his lip and looking down at his glass .	0.4965640328116919	True
113	In the absence of other worm supplies it may be hard to resist the temptation of feeding tubifex , particularly if one has not yet had any casualties following feeding .	0.5908027154751638	True
114	Research Grant ( Project )	0.8046351525065745	False
115	Andrew Pask was remanded in custody and will appear in court again in a weeks time .	0.5694892693895086	True
116	THE ANNIVERSARY of a Darlington landmark might still be celebrated despite fears it would go unnoticed .	0.6102215997244597	False
117	He began to kiss her cheek , her ear , her throat , and his words were whispered against her tingling skin .	0.7174086733774859	False
118	‘ I beg your pardon .	0.4128827821009801	True
119	The clanging from the blacksmith 's rang like a bell through the air ; somewhere a child cried , the son or daughter of one of the garrison .	0.6555258476135588	False
120	Er I , I was a messenger for a time for the er , we lived in Lane and I was a messenger for a time with the erm A R P headquarters in Drive , now when my uncle got married and he had two children and I 'd , they were issuing gas masks and I had to go down and fetch a gas mask for his daughter and they were great big ones that used to envelope the whole babies with a bellows on the side that the mothers used to have to pump when they were in them , thank goodness we never had to use them and erm	0.403407668840541	True
121	Research Grant ( Project )	0.6063461829695841	False
122	A CROWN Prosecution Service solicitor was sentenced to life imprisonment yesterday for murdering his wife , a student nurse , with a hammer .	0.5740726765446577	True
123	R A F Benson in Oxfordshire celebrates its 50th anniversary this week .	0.6024262040120915	False
124	Research Grant ( Project )	0.8046351525065745	False
125	Bridging the Pragmademic Gap	0.42145963046391327	True
126	Oh I beg your pardon	0.4500807204492117	True
127	Well we were gon na go to the pub and celebrate my three year anniversary of suffering this department .	0.5899319543249986	True
128	‘ I saw the skeletons and — ’ To his surprise , he had to stop , in case he burst into tears .	0.5486413125495054	True
129	He was subsequently sentenced to two years imprisonment .	0.4704578371085126	True
130	‘ I beg your pardon ? ’	0.4238629123481164	True
131	Research Grant ( Project )	0.46934539675718234	True
132	Linda Kelly , 44 , of Alston Avenue , Cramlington , was remanded in custody by Blyth magistrates at the weekend charged with murdering her husband , Michael , at their home last Friday .	0.5577103399348013	True
133	Research Grant ( Project )	0.8046351525065745	False
134	She gritted her teeth .	0.5572327020697221	True
135	As he was waiting for the barmaid to pour the drinks , Dexter could not resist temptation .	0.6369568478892781	False
136	‘ I beg your pardon ? ’	0.4238629123481164	True
137	One kiss — a seed is sown ,	0.47348216793033404	True
138	"He paused , bit his lip lightly for a second , "" But I do n't know what you 're doing ."	0.5542937454822033	True
139	Research Grant ( Project )	0.8046351525065745	False
140	Resist the temptation to climb onto the ledge , for this is one of those red herrings which prove difficult to retreat from , and make haste with the short traverse , after which a few moves on rounded layaways gain the surprisingly airy belay .	0.5850324162544626	True
141	He was remanded in custody to appear at Crumlin Road court on September 17 .	0.4634543822185622	True
142	She belted her raincoat firmly and pursed her lips .	0.7141147165867763	False
143	Fighting a fearful urge to burst into tears , Daisy giggled instead .	0.521517804075715	True
144	The editing problem is that this particular group of shots ends with the boat 's abrupt departure — we go suddenly from shots of the men at work to one in which the boat is already in motion : in effect , we have a jump-cut , and your task as editor is to find some way of bridging the gap in the action .	0.4515020891003674	True
145	— David Clark , 21 , of Station Road , Darlington , was remanded in custody for a week when he appeared before Darlington magistrates yesterday charged with causing grievous bodily harm to Michael Gibson .	0.5963153015250184	True
146	The tenth anniversary of the civil rights movement was celebrated on 1 January 1979 amidst a growing alienation of the minority Catholic population , a rising toll not only of violence but also of poverty and unemployment in the six counties , and an increasingly unbridgeable gulf within the majority Protestant ranks , with the Official Unionists and the so-called Democratic Unionists under the Revd Ian Paisley vying with one another in intransigence and extremism .	0.5281993200450571	True
147	"She bursts into tears of pride at the very mention . """	0.4863544217400891	True
148	I 'd thought it was Dargaville but when we reached the small town of Warkworth , the name ‘ rang a bell ’ .	0.6023923532303425	False
149	George sat on his haunches , biting his lip inside the mask .	0.46699663783691425	True
150	She removed the wrapping from her supper , then stopped , biting her lip thoughtfully , tempted to lead Luke on a little , to let him worry .	0.5687356563710487	True
151	Mr. Butler was sentenced to eight months ' imprisonment .	0.46785509086703414	True
152	‘ I beg your pardon ? ’ said Dolly haughtily .	0.4907797651001083	True
153	Research Grant ( Project )	0.8046351525065745	False
154	If , over the last five years X/Open has been providing specifications for ‘ open systems plumbing , ’ bridging the gap between vendor products and user requirements , the introduction of XPG4 , X/Open hopes , will see it re-cast as a ‘ standards integrator . ’	0.4370303097525246	True
155	Rex bit his lip .	0.4418626596317089	True
156	Thank goodness they 're not looking for me , he thought as he crossed the room .	0.5897228181266527	True
157	Would Mr Lawson then have resisted the temptation to trundle round his Cabinet colleagues , showing off his muscles and boasting that he alone had faced up to the Iron Lady and won ?	0.5545950536408779	True
158	James Thear , 28 , of Aspley Gardens , Kenton , Newcastle , was remanded in custody by Newcastle Crown Court yesterday on firearms charges following a siege in Little Benton last December .	0.5279260281811606	True
159	She bit her lip and turned away from the older nurse .	0.46507814666260683	True
160	We will not cheat health authorities by agreeing pay awards which are not fully funded and leaving managers to bridge the gap by cutting patient care .	0.5047214186691515	True
161	You do n't need to ring the bell .	0.5479854458991036	True
162	Research Grant ( Project )	0.8046351525065745	False
163	His lips were pursed , as if with impatience .	0.6675489563323589	False
164	Bonard bit his lip and turned his gaze once more to the horizon .	0.5209377262210848	True
165	Having failed to persuade Mr Shankly to change his mind , Liverpool 's board resisted the temptation to appoint another charismatic manager .	0.6117755123784778	False
166	The two-plus-four treaty had been ratified by Germany and the United States in October 1990 [ see p. 37762 ] , by the United Kingdom in November [ see p. 37867 ] and by France on Dec. 13 .	0.5607275698605523	True
167	He turned his head and glanced to where Martin was taking off his overcoat , and Martin raised his eyebrows , pursed his lips and nodded his head , the action saying , ‘ You 're in for it again , laddie . ’	0.7014702033562429	False
168	Woolley pursed his thin lips and addressed Rogers and Kimberley in particular .	0.6457562744732885	False
169	The other shrugged his shoulders .	0.4174074189803636	True
170	Look , British Library Chambers I beg your pardon .	0.5258722244759175	True
171	She bursting into tears and ran off home !	0.5504946510014517	True
172	We rang the bell which made musical chimes , and the admiral answered it .	0.6395418758504142	False
173	Historians must therefore bridge these gaps by intelligent and imaginative thinking .	0.5239495221131879	True
174	Today they were each sentenced to four years imprisonment .	0.4926763954361325	True
175	He would return to her , to beg her pardon for so basely misjudging her , and they would find again the former ease of friendship , the lack of which now gaped in her life like an open wound .	0.5926740200754333	True
176	Standing on tiptoe , she kissed him on the cheek .	0.47207015368580163	True
177	A FOUNDING member of the Royal Air Force from Essex will today be meeting the Queen to celebrate the service 's 75th anniversary .	0.6647211809741642	False
178	Beg your pardon ?	0.43919398698536044	True
179	Nanette shrugged her shoulders .	0.3975421436985852	True
180	‘ I beg your pardon ! ’	0.42843498908038385	True
181	Over 1,480 guests came from around the world to celebrate the 50th Anniversary of the Battle .	0.5466759001542956	True
182	Having told her story with some brio , Miss Breeze burst into tears and was comforted by the motherly Miss Maitland .	0.5696322174811679	True
183	The woman was remanded in custody until Friday .	0.34305131758000984	True
184	‘ I beg your pardon .	0.4614750029591592	True
185	‘ We arrived at 10.55 and rang the bell .	0.6005589724858981	False
186	They can resist temptation long enough to make decisions based on good sense .	0.6555745252343188	False
187	Birkett shrugged his shoulders and went on with the fish cakes .	0.4958541133318037	True
188	He soon switched his attention to bridging the 100-mile gap between the Franco-Belgian telegraph wire which ended at Brussels and the German one at Aachen .	0.5127729106098541	True
189	‘ I think the name rings a bell . ’ ’	0.4941767267090619	True
190	Research Grant ( Project )	0.8046351525065745	False
191	Research Grant ( Project )	0.8046351525065745	False
192	Leach was remanded in custody until Friday .	0.30896445068420075	True
193	Glaring at Luke , she burst into tears .	0.46797054566464324	True
194	Joseph Slatter was remanded in police custody .	0.23821501533780273	True
195	Knocker shrugged his massive shoulders with look of resignation on his face .	0.519727739529303	True
196	Resist that temptation by turning it on its head .	0.5774761692684108	True
197	William Tanner walked into the flat with Danny following behind him and both men bent over in turn to kiss Carrie on the cheek .	0.6319639424105549	False
198	Frank replies , ‘ I beg your pardon ? ’ 'The funny beret and the Humphrey Bogart raincoat . ’	0.5437588230388077	True
199	sorry I saw it yes I beg your pardon , I 'm sorry	0.5418140415244911	True
200	The Grain Terminal celebrates its 10 year anniversary	0.5146672769155445	True
201	Their behaviour was at times appalling ; when little they would spend long stretches of each class on the floor behind the benches , playing with bits of mercury , pricking it with needles and pen nibs , watching it slip into the coarse splintery cracks of the dusty floorboards , and forcing it out again , marvelling at the way it shrugged the dirt off its rounded shoulders .	0.689558232159929	False
202	A man sat in the cab attached to the trailer vehicle , smoking a cigarette , reading a newspaper .	0.5776964115501723	True
203	This year has ben particularly hectic , celebrating our 75th anniversary with many special events .	0.6469943469328162	False
204	Leonard is n't orthodox , thank goodness , or I 'd have to shave off all my hair .	0.47800272959582785	True
205	Nick had grasped that something big was amiss , and when the truth became known , through Linda 's crying , he too burst into tears .	0.6247159574169865	False
206	Amy shrugged her shoulders .	0.3388277300754057	True
207	I hope that the hon. Member for Thanet , North ( Mr. Gale ) will resist the temptation to depart from the Bill under discussion .	0.6078788679755812	False
208	The whistle came again , stronger , almost threatening , and Thomas , pursing his lips , returned the call , raising his hands like a priest giving a benediction .	0.6625585420357116	False
209	Research Grant ( Project )	0.46934539675718234	True
210	She bit her lip , jolted into considering this unwelcome snip of observation .	0.49042064230200993	True
211	Robyn pursed her lips and tilted her chin , eyes flashing at the scathing tone of his voice .	0.7730525460455238	False
212	Shannon named the television station where she 'd worked before turning freelance , and the other woman pursed her lips thoughtfully .	0.6252276534711985	False
213	Claudia shrugged her shoulders .	0.3995460362395624	True
214	She frowned , shaking her head , then as the name rang a bell in her mind she looked up quickly .	0.6294283170303977	False
215	So now you 're imagining that he , whoever he is , popped this through the letterbox , waited till she had had time to read it , then rang the bell and invited her to take a stroll with him .	0.5870099682647024	True
216	‘ The future risks are tremendous , ’ said Mr John Roberts , a Panama expert who served as general counsel on the Senate Armed Services Committee when the Panama Canal treaties were ratified in 1978 .	0.5622268165038045	True
217	In winning the battle , as we shall see , they had sown the seeds of losing the war .	0.49732207217326796	True
218	You can easily demonstrate the efficiency of this system by lighting a harmless smoke candle close to the lower entrance .	0.6440806141600882	False
219	He rang the bell to call Barrymore , and asked him if he could explain the crying .	0.6161654008859195	False
220	He bent his blond head , kissed her , and stroked her cheek .	0.7056307702361876	False
221	John Lennon dropped in on it , and got embarrassed when the poet , naked except for a pair of underpants draped round his head , kissed him on the cheek .	0.6650506774556515	False
222	Thank goodness , the current pensions policy is improving the position : many more people will retire with second pensions .	0.5404553800455341	True
223	4 : Research Grant	0.7185077104832361	False
224	There are some signs that the market is itself seeking to bridge this gap between ownership and control .	0.5922383395108047	True
225	In a moment the candle was lit again , and I recognized my attacker .	0.6441297684889005	False
226	‘ Well , thank goodness for that ! ’	0.4476229702889265	True
227	In one week I listened to the English boy singing the praises of my dark colouring and frizzy hair , felt him kiss me on the cheek with obvious pleasure whenever I cooked a meal and when I came in from work , or when we sat watching television together , and found him waiting for me at the end of the road when I was late back for some reason .	0.6483016311789657	False
228	The candle was then lit by her partner , and placed between her lips .	0.6820531969225934	False
229	Well , er , this year instead of sowing their tomato seeds right from , from seeds	0.48732709732228446	True
230	The wife is the means through which a man transmits his lineage to his son ; she is often compared to a field in which her husband sows his seed for the continuation of his lineage .	0.5631442743509746	True
231	She bent over and kissed Midwinter on the cheek .	0.5841582068108837	True
232	Frau Nordern bit her lip in vexation .	0.5564518715458179	True
233	They are experiencing what women have always known — that the life-sustaining relationships that enable us to grit our teeth and pick our way through the mess made by men , to endure and to survive , are those we share with other women : our mothers , our sisters , our neighbours and friends .	0.5238278197674878	True
234	Research Grant ( Project )	0.8046351525065745	False
235	Nope , it does n't light my candle !	0.5940770360932783	True
236	Only the unfeeling Moor was left to succour her and she gritted her teeth as she began to climb a rocky incline , refusing to think about the future .	0.6286394262829669	False
237	‘ I beg your pardon ? ’	0.4238629123481164	True
238	4 : Research Grant	0.7185077104832361	False
239	With distant astonishment at her own efficiency , she heard her voice saying very clearly and reasonably : ‘ I do beg your pardon , but I came to you as the nearest house .	0.5989069694878223	True
240	Research Grant ( Project )	0.8046351525065745	False
241	This time Feltham magistrates remanded him in custody .	0.4646424487510621	True
242	Down on Eagle Creek a hundred or so lit craft bob decoratively like candles in a Japanese water bowl .	0.6845339429913211	False
243	Judge Tony Briggs sentenced him to 18 months imprisonment suspended for two years .	0.5897449641341193	True
244	Chesarynth gritted her teeth , her lips clamped on half-formed phrases that would give the game away , knowing she was n't good enough to deserve the shining wonder the meanings sang inside her .	0.6262388464349238	False
245	Sally-Anne — she would not be McAllister again until she reached Vetch Street — bit her lip .	0.5275731377980786	True
246	They were charged with burglary and the theft of a Ford Sierra Cosworth , and remanded in custody for seven days .	0.5054919386475992	True
247	In the fading light Tina , wearing greenish-blue Indian cotton with silver alloy chains of Kabul turquoises and coral round her neck , began lighting yellow wax candles set in saucers .	0.6665346078326256	False
248	I 'll grit my teeth and attack the course tomorrow — death or glory , nothing in between . ’	0.5817469978401092	True
249	BRIDGING THE GAP	0.46436439424571907	True
250	When I first started to smoke a cigarette , I felt ill but I kept on because everyone else was doing it , but with sniffing glue when I first tried it I enjoyed it , it 's something I did enjoy , that 's the reason I started anyway . ’	0.44891451300130497	True
251	In a furious letter he told him not to interfere in Britain 's moves to ratify the Maastricht Treaty .	0.5165286752083563	True
252	In July 1990 James Smith , Minister of Labour in the previous JLP adminstration , was convicted of fraud involving misappropriation of payments for Jamaicans working on farms in North America , and was sentenced to five years ' imprisonment and hard labour .	0.5650847945845006	True
253	Research Grant ( Project )	0.46934539675718234	True
254	A flood of heat engulfed her , and she bit her lip , curling on to her side and pressing her hands to her hot face .	0.6151577070106984	False
255	THANK goodness Hallowe'en is over — and what a shame that this time of superstition and harmless fun has been replaced by an imported nonsense called trick-or-treat .	0.5495241581132315	True
256	4 : Research Grant	0.7185077104832361	False
257	He kissed her lightly on the cheek , then turned and walked out of the hotel .	0.5702014922385187	True
258	I know we have all heard of cases where someone has smoked sixty cigarettes a day and still lived to a ripe old age — but is it really worth taking the chance ?	0.5180646712893798	True
259	You may consider the susceptibility as the soil in which the seeds of disease are sown .	0.45565983031815466	True
260	If it was n't , she would just have to grit her teeth and start all over again .	0.582836167936712	True
261	‘ I beg your pardon ? ’	0.4711739035888831	True
262	‘ Even under these circumstances , ’ Ace said , ‘ I think I can resist the temptation .	0.5856664358135187	True
263	‘ Well , thank goodness for that .	0.42077791569176287	True
264	Suddenly Rachel leant over and kissed Phoebe quite gently on the cheek , and then she turned and led the way downstairs .	0.7591105042474092	False
265	At their trial , in which Mathews was the principal prosecution witness , they were all sentenced to life imprisonment with a recommendation they serve not less than twenty years .	0.5708423012398107	True
266	On Belfast I 've been told , and and my oversight , beg your pardon , that erm I mentioned the four regional	0.6189440370396395	False
267	Across the road from where we stayed is the track of the LB Narrow Gauge Railway which is celebrating its 25th anniversary .	0.5482856180107359	True
268	In the talk , first Mr Preshous ( Principal of the Bishop 's Castle ommunity College ) recalled how they came to Bishop 's Castle in 1973 when the Borough was celebrating Charter Year marking the 400th anniversary of the granting of the Borough Charter .	0.6100448434972117	False
269	It is often better to bite your lip and let pupils charge off in the ‘ wrong ’ direction , because the more of this kind of work you do the less you will be able to define ‘ wrong ’ .	0.5245758534791429	True
270	It may be wondered both whether it is actually open to a group of Member States to enter into an agreement on a matter which would appear to fall within Community competence ( at least if Maastricht comes into force ) and how far this is an indicator of things to come if some Member States do not ratify the Maastricht Treaty .	0.5693832456729481	True
271	Nervously she licked dry lips and , into what seemed a sudden stillness , heard him catch his breath .	0.6568528488668036	False
272	Claire burst into tears .	0.46509090344021825	True
273	Gritting his teeth against the pain , he made a grab with his right hand and ripped the knife from its sheath .	0.6969859920292977	False
274	It would not be too extreme to ascribe insanity to a headmaster with no pupils ringing a long-silent bell in an empty school .	0.6023045494649326	False
275	I had left Armstrong too long and I hurried back , resisting the temptation to damage the Sierra in some small way ( just for peace of mind ) .	0.5099281558354238	True
276	Research Grant ( Project )	0.8046351525065745	False
277	In a letter he told him not to interfere in Britain 's moves to ratify the Maastricht Treaty .	0.526880922496005	True
278	The seeds of her later action are sown here , and Troilus is responsible .	0.4185876473777606	True
279	‘ Please , sir , may I ring the bell ? ’	0.562008467573721	True
280	He bit his lip thoughtfully .	0.4051810300798003	True
281	Leaning across she kissed him on the cheek .	0.5835814739359386	True
282	There was a slight shrillness to her voice and she bit her lip to contain the rising feeling of panic .	0.6176725834860135	False
283	Then , from behind me , an unfamiliar voice sounded : ‘ Oh , ring my bells . ’	0.6227542918447154	False
